3.2	-0.0583741	-0.997986	0.000309033	
3.21	-0.068354	-0.997303	0.000359235	
3.22	-0.078327	-0.996519	0.000409505	
3.23	-0.0882922	-0.995637	0.000459855	
3.24	-0.0982486	-0.994654	0.000510294	
3.25	-0.108195	-0.993572	0.000560832	
3.26	-0.118131	-0.992391	0.000611481	
3.27	-0.128055	-0.99111	0.00066225	
3.28	-0.137966	-0.989731	0.000713151	
3.29	-0.147863	-0.988252	0.000764193	
3.3	-0.157746	-0.986675	0.000815389	
3.31	-0.167612	-0.984998	0.000866748	
3.32	-0.177462	-0.983224	0.000918282	
3.33	-0.187295	-0.981351	0.000970003	
3.34	-0.197108	-0.97938	0.00102192	
3.35	-0.206902	-0.977311	0.00107405	
3.36	-0.216675	-0.975144	0.0011264	
3.37	-0.226427	-0.97288	0.00117898	
3.38	-0.236155	-0.970518	0.0012318	
3.39	-0.245861	-0.96806	0.00128489	
3.4	-0.255541	-0.965504	0.00133824	
3.41	-0.265196	-0.962852	0.00139188	
3.42	-0.274825	-0.960104	0.00144581	
3.43	-0.284426	-0.95726	0.00150005	
3.44	-0.293998	-0.95432	0.00155461	
3.45	-0.303542	-0.951285	0.00160951	
3.46	-0.313054	-0.948154	0.00166477	
3.47	-0.322536	-0.944929	0.00172038	
3.48	-0.331985	-0.941609	0.00177638	
3.49	-0.341401	-0.938195	0.00183277	
3.5	-0.350783	-0.934687	0.00188958	
3.51	-0.36013	-0.931086	0.00194681	
3.52	-0.369441	-0.927392	0.00200449	
3.53	-0.378715	-0.923604	0.00206262	
3.54	-0.387951	-0.919725	0.00212123	
3.55	-0.397148	-0.915753	0.00218034	
3.56	-0.406306	-0.91169	0.00223997	
3.57	-0.415423	-0.907536	0.00230012	
3.58	-0.424498	-0.903291	0.00236083	
3.59	-0.433531	-0.898956	0.00242211	
3.6	-0.44252	-0.894531	0.00248398	
3.61	-0.451466	-0.890016	0.00254647	
3.62	-0.460366	-0.885413	0.00260959	
3.63	-0.46922	-0.88072	0.00267337	
3.64	-0.478027	-0.87594	0.00273783	
3.65	-0.486787	-0.871072	0.00280299	
3.66	-0.495497	-0.866117	0.00286889	
3.67	-0.504159	-0.861076	0.00293554	
3.68	-0.512769	-0.855948	0.00300298	
3.69	-0.521329	-0.850735	0.00307122	
3.7	-0.529836	-0.845437	0.00314031	
3.71	-0.538291	-0.840054	0.00321026	
3.72	-0.546691	-0.834587	0.00328111	
3.73	-0.555037	-0.829037	0.0033529	
3.74	-0.563327	-0.823403	0.00342564	
3.75	-0.571561	-0.817688	0.00349939	
3.76	-0.579738	-0.811891	0.00357417	
3.77	-0.587857	-0.806012	0.00365003	
3.78	-0.595917	-0.800053	0.00372699	
3.79	-0.603918	-0.794014	0.00380511	
3.8	-0.611858	-0.787895	0.00388441	
3.81	-0.619737	-0.781698	0.00396496	
3.82	-0.627554	-0.775422	0.00404679	
3.83	-0.635308	-0.769069	0.00412994	
3.84	-0.642999	-0.76264	0.00421448	
3.85	-0.650625	-0.756133	0.00430045	
3.86	-0.658186	-0.749551	0.0043879	
3.87	-0.665682	-0.742895	0.0044769	
3.88	-0.673111	-0.736164	0.0045675	
3.89	-0.680473	-0.729359	0.00465976	
3.9	-0.687766	-0.722481	0.00475375	
3.91	-0.694991	-0.715532	0.00484954	
3.92	-0.702146	-0.70851	0.0049472	
3.93	-0.709231	-0.701418	0.00504681	
3.94	-0.716246	-0.694255	0.00514844	
3.95	-0.723188	-0.687024	0.00525218	
3.96	-0.730058	-0.679723	0.00535811	
3.97	-0.736856	-0.672355	0.00546633	
3.98	-0.743579	-0.664919	0.00557694	
3.99	-0.750228	-0.657417	0.00569003	
4	-0.756802	-0.649849	0.00580572	
4.01	-0.763301	-0.642216	0.00592413	
4.02	-0.769723	-0.634519	0.00604536	
4.03	-0.776068	-0.626758	0.00616955	
4.04	-0.782336	-0.618935	0.00629684	
4.05	-0.788525	-0.61105	0.00642736	
4.06	-0.794636	-0.603103	0.00656128	
4.07	-0.800667	-0.595097	0.00669875	
4.08	-0.806618	-0.587031	0.00683994	
4.09	-0.812488	-0.578906	0.00698504	
4.1	-0.818277	-0.570723	0.00713424	
4.11	-0.823984	-0.562483	0.00728775	
4.12	-0.829609	-0.554187	0.00744579	
4.13	-0.835151	-0.545836	0.0076086	
4.14	-0.840609	-0.53743	0.00777643	
4.15	-0.845984	-0.52897	0.00794955	
4.16	-0.851273	-0.520457	0.00812825	
4.17	-0.856478	-0.511893	0.00831285	
4.18	-0.861597	-0.503277	0.00850368	
4.19	-0.86663	-0.49461	0.00870109	
4.2	-0.871576	-0.485895	0.00890549	
4.21	-0.876435	-0.477131	0.00911729	
4.22	-0.881206	-0.468319	0.00933694	
4.23	-0.885889	-0.45946	0.00956493	
4.24	-0.890484	-0.450555	0.0098018	
4.25	-0.894989	-0.441605	0.0100481	
4.26	-0.899405	-0.432611	0.0103045	
4.27	-0.903732	-0.423574	0.0105717	
4.28	-0.907967	-0.414494	0.0108504	
4.29	-0.912112	-0.405373	0.0111415	
4.3	-0.916166	-0.396212	0.0114458	
4.31	-0.920128	-0.38701	0.0117644	
4.32	-0.923998	-0.377771	0.0120982	
4.33	-0.927776	-0.368493	0.0124486	
4.34	-0.931461	-0.359178	0.0128169	
4.35	-0.935053	-0.349828	0.0132045	
4.36	-0.938551	-0.340443	0.0136132	
4.37	-0.941955	-0.331023	0.0140447	
4.38	-0.945266	-0.32157	0.0145011	
4.39	-0.948481	-0.312086	0.0149847	
4.4	-0.951602	-0.30257	0.0154982	
4.41	-0.954628	-0.293024	0.0160444	
4.42	-0.957558	-0.283448	0.0166269	
4.43	-0.960392	-0.273844	0.0172494	
4.44	-0.963131	-0.264213	0.0179164	
4.45	-0.965773	-0.254555	0.0186329	
4.46	-0.968319	-0.244872	0.0194048	
4.47	-0.970767	-0.235165	0.0202389	
4.48	-0.973119	-0.225434	0.0211434	
4.49	-0.975373	-0.21568	0.0221277	
4.5	-0.97753	-0.205905	0.0232031	
4.51	-0.979589	-0.196109	0.0243831	
4.52	-0.98155	-0.186293	0.025684	
4.53	-0.983413	-0.176459	0.0271257	
4.54	-0.985178	-0.166608	0.0287327	
4.55	-0.986844	-0.156739	0.0305356	
4.56	-0.988411	-0.146855	0.0325728	
4.57	-0.98988	-0.136957	0.0348938	
4.58	-0.991249	-0.127044	0.0375629	
4.59	-0.99252	-0.117119	0.0406655	
4.6	-0.993691	-0.107182	0.0443172	
4.61	-0.994763	-0.0972347	0.0486789	
4.62	-0.995735	-0.0872774	0.0539812	
4.63	-0.996608	-0.0773114	0.0605665	
4.64	-0.997381	-0.0673377	0.0689667	
4.65	-0.998054	-0.0573572	0.0800543	
4.66	-0.998628	-0.047371	0.0953685	
4.67	-0.999102	-0.0373801	0.1179	
4.68	-0.999476	-0.0273854	0.154335	
4.69	-0.999749	-0.017388	0.223302	
4.7	-0.999923	-0.00738888	0.403577	
4.71	-0.999997	0.00261101	2.09294	
4.72	-0.999971	0.0126106	0.656907	
4.73	-0.999845	0.022609	0.283865	
4.74	-0.999619	0.0326051	0.181023	
4.75	-0.999293	0.0425979	0.132859	
4.76	-0.998867	0.0525865	0.104921	
4.77	-0.998341	0.0625699	0.0866755	
4.78	-0.997715	0.0725469	0.0738224	
4.79	-0.99699	0.0825167	0.0642772	
4.8	-0.996165	0.0924783	0.0569072	
4.81	-0.99524	0.102431	0.0510438	
4.82	-0.994216	0.112373	0.0462671	
4.83	-0.993092	0.122304	0.0422998	
4.84	-0.991869	0.132222	0.0389517	
4.85	-0.990547	0.142128	0.0360877	
4.86	-0.989125	0.152019	0.0336095	
4.87	-0.987605	0.161895	0.0314436	
4.88	-0.985986	0.171754	0.0295342	
4.89	-0.984269	0.181597	0.0278379	
4.9	-0.982453	0.191421	0.0263206	
4.91	-0.980538	0.201227	0.0249551	
4.92	-0.978526	0.211012	0.0237196	
4.93	-0.976416	0.220776	0.0225961	
4.94	-0.974208	0.230518	0.0215698	
4.95	-0.971903	0.240237	0.0206284	
4.96	-0.969501	0.249932	0.0197617	
4.97	-0.967001	0.259602	0.018961	
4.98	-0.964405	0.269246	0.0182189	
4.99	-0.961713	0.278863	0.0175289	
5	-0.958924	0.288452	0.0168858	
5.01	-0.95604	0.298012	0.0162847	
5.02	-0.95306	0.307543	0.0157215	
5.03	-0.949984	0.317043	0.0151928	
5.04	-0.946814	0.326511	0.0146952	
5.05	-0.943549	0.335946	0.0142262	
5.06	-0.940189	0.345348	0.013783	
5.07	-0.936736	0.354715	0.0133637	
5.08	-0.933189	0.364047	0.0129663	
5.09	-0.929548	0.373342	0.012589	
5.1	-0.925815	0.3826	0.0122302	
5.11	-0.921989	0.39182	0.0118886	
5.12	-0.91807	0.401001	0.0115628	
5.13	-0.91406	0.410141	0.0112519	
5.14	-0.909959	0.419241	0.0109546	
5.15	-0.905767	0.428299	0.0106701	
5.16	-0.901484	0.437313	0.0103975	
5.17	-0.897111	0.446284	0.010136	
5.18	-0.892648	0.455211	0.00988494	
5.19	-0.888096	0.464092	0.00964363	
5.2	-0.883455	0.472926	0.00941146	
5.21	-0.878725	0.481713	0.00918789	
5.22	-0.873908	0.490452	0.0089724	
5.23	-0.869004	0.499142	0.00876453	
5.24	-0.864012	0.507782	0.00856382	
5.25	-0.858934	0.516372	0.0083699	
5.26	-0.853771	0.524909	0.00818237	
5.27	-0.848522	0.533394	0.00800089	
5.28	-0.843188	0.541826	0.00782514	
5.29	-0.837769	0.550204	0.00765481	
5.3	-0.832267	0.558526	0.00748964	
5.31	-0.826682	0.566793	0.00732935	
5.32	-0.821014	0.575003	0.0071737	
5.33	-0.815264	0.583156	0.00702247	
5.34	-0.809433	0.59125	0.00687543	
5.35	-0.80352	0.599285	0.0067324	
5.36	-0.797527	0.60726	0.00659317	
5.37	-0.791455	0.615175	0.00645758	
5.38	-0.785303	0.623028	0.00632546	
5.39	-0.779073	0.630819	0.00619664	
5.4	-0.772764	0.638546	0.00607099	
5.41	-0.766379	0.64621	0.00594836	
5.42	-0.759917	0.653809	0.00582862	
5.43	-0.753379	0.661343	0.00571165	
5.44	-0.746765	0.66881	0.00559733	
5.45	-0.740077	0.676211	0.00548554	
5.46	-0.733315	0.683544	0.00537619	
5.47	-0.72648	0.690809	0.00526918	
5.48	-0.719572	0.698004	0.0051644	
5.49	-0.712592	0.70513	0.00506178	
5.5	-0.70554	0.712186	0.00496121	
5.51	-0.698418	0.71917	0.00486263	
5.52	-0.691227	0.726082	0.00476596	
5.53	-0.683966	0.732922	0.00467111	
5.54	-0.676637	0.739688	0.00457803	
5.55	-0.66924	0.74638	0.00448665	
5.56	-0.661776	0.752998	0.00439689	
5.57	-0.654246	0.75954	0.00430871	
